pro:String	accPEP:Double	conf:Double	label:Int	fdr:Double	qval:Double
sp|Q99490|AGAP2_HUMAN	0.27820500000000004	5.556350689776873	1	0.2503893407163869	0.25025942580422
sp|Q00266|METK1_HUMAN	0.27827686450352906	5.555228987184508	1	0.2503460207612457	0.25025942580422
sp|Q9Y6R9|CCD61_HUMAN	0.27840762146399994	5.5531888000092335	1	0.25030271579311536	0.25025942580422
sp|P45452|MMP13_HUMAN	0.27846400000000004	5.552309427233802	1	0.25025942580422	0.25025942580422
DECOY_sp|Q7Z5J4|RAI1_HUMAN	0.2786091450759735	5.550046323813568	-1	0.25043237634036664	0.25043237634036664
DECOY_sp|Q15813|TBCE_HUMAN	0.2786978443873729	5.548663903619925	-1	0.2506053268765133	0.25056199204565105
sp|Q14766|LTBP1_HUMAN	0.27881	5.546916535763996	1	0.25056199204565105	0.25056199204565105
DECOY_sp|Q4VCS5|AMOT_HUMAN	0.2791900532588858	5.541000584404413	-1	0.2509078333045132	0.2509078333045132
DECOY_sp|Q8NI35|INADL_HUMAN	0.2791900532588858	5.541000584404413	-1	0.2509078333045132	0.2509078333045132
DECOY_sp|O15037|KHNYN_HUMAN	0.279532434366	5.535677933269606	-1	0.2510807539339443	0.2510807539339443
DECOY_sp|P82279|CRUM1_HUMAN	0.2796235257133212	5.5342629266287	-1	0.2514265951928065	0.2514265951928065
DECOY_sp|Q96JB8|MPP4_HUMAN	0.2796235257133212	5.5342629266287	-1	0.2514265951928065	0.2514265951928065
DECOY_sp|Q9Y570|PPME1_HUMAN	0.27963067275340625	5.534151924509107	-1	0.2515995158222376	0.25155601659751037
sp|Q9NZJ5|E2AK3_HUMAN	0.28010657407306583	5.526766982090775	1	0.25155601659751037	0.25155601659751037
DECOY_sp|Q9BTW9|TBCD_HUMAN	0.2803746803248729	5.522612085787253	-1	0.2517289073305671	0.2517289073305671
DECOY_sp|Q15059|BRD3_HUMAN	0.2806926366037559	5.517689800420737	-1	0.2519017980636238	0.2518582541054451
sp|Q93015|NAT6_HUMAN	0.28081599999999995	5.51578151122883	1	0.2518582541054451	0.2518582541054451
DECOY_sp|Q8TE04|PANK1_HUMAN	0.28095099999999995	5.513694177647983	-1	0.2520311149524633	0.2519875561700657
sp|Q69384|ENK6_HUMAN	0.28136399999999995	5.507314705171601	1	0.2519875561700657	0.2519875561700657
DECOY_sp|Q7Z2W4|ZCCHV_HUMAN	0.2815369999999999	5.504645214524584	-1	0.25216038714137573	0.25216038714137573
DECOY_sp|P35916|VGFR3_HUMAN	0.28188721441361847	5.499246220196163	-1	0.2523332181126858	0.2523332181126858
DECOY_sp|Q86XE3|MICU3_HUMAN	0.28194170246071837	5.498406821664069	-1	0.2525060490839959	0.2525060490839959
DECOY_sp|Q659A1|ICE2_HUMAN	0.282067266819	5.496473096783914	-1	0.2526788800553059	0.2526788800553059
DECOY_sp|P78357|CNTP1_HUMAN	0.282069	5.49644641135386	-1	0.25285171102661597	0.25285171102661597
DECOY_sp|Q9NQC3|RTN4_HUMAN	0.2826490390625	5.4875248669619845	-1	0.253024541997926	0.253024541997926
DECOY_sp|P49790|NU153_HUMAN	0.282768	5.4856973988840405	-1	0.2531973729692361	0.2531098825155494
sp|P23141|EST1_HUMAN	0.28286900000000004	5.484146448605385	1	0.25315362018316917	0.2531098825155494
sp|Q6UXX5|ITIH6_HUMAN	0.28311700000000006	5.480340522720116	1	0.2531098825155494	0.2531098825155494
DECOY_sp|Q15413|RYR3_HUMAN	0.2833836797585123	5.476251646563365	-1	0.2532826537664133	0.2532826537664133
DECOY_sp|Q9NUD5|ZCHC3_HUMAN	0.283436	5.475449896269721	-1	0.25345542501727714	0.2533678756476684
sp|A0PK00|T120B_HUMAN	0.28344100000000005	5.475373284503514	1	0.25341164277077216	0.2533678756476684
sp|Q86TI0|TBCD1_HUMAN	0.2836508903398825	5.472158489083907	1	0.2533678756476684	0.2533678756476684
DECOY_sp|P17516|AK1C4_HUMAN	0.28435999999999995	5.4613149444378495	-1	0.2535405872193437	0.2534530386740331
sp|Q96LZ3|CANB2_HUMAN	0.28467299999999995	5.456537218487151	1	0.2534968053876705	0.2534530386740331
sp|Q08AE8|SPIR1_HUMAN	0.28516699999999995	5.449007331929337	1	0.2534530386740331	0.2534530386740331
DECOY_sp|Q32M78|ZN699_HUMAN	0.28598100000000004	5.4366281956066125	-1	0.2536256906077348	0.2536256906077348
DECOY_sp|P54750|PDE1A_HUMAN	0.28622611505284007	5.432907440705432	-1	0.25379834254143646	0.25379834254143646
DECOY_sp|Q9P225|DYH2_HUMAN	0.2862316806585877	5.432822993890913	-1	0.2539709944751381	0.25392444367776434
DECOY_sp|Q4JDL3|PTN20_HUMAN	0.28647599999999995	5.429117559100432	-1	0.2541436464088398	0.25392444367776434
sp|P15153|RAC2_HUMAN	0.2872301993195273	5.417699004035078	1	0.2540997755912308	0.25392444367776434
sp|Q6GMV1|ALG1L_HUMAN	0.287257560272811	5.417285323818527	1	0.2540559199171557	0.25392444367776434
sp|Q08357|S20A2_HUMAN	0.287744	5.409937234550931	1	0.2540120793787748	0.25392444367776434
sp|Q8N1G1|REXO1_HUMAN	0.287793329851	5.4091927587011925	1	0.25396825396825395	0.25392444367776434
sp|Q96NA2|RILP_HUMAN	0.287879469312	5.407893065788134	1	0.25392444367776434	0.25392444367776434
DECOY_sp|Q5VST9|OBSCN_HUMAN	0.2878932917799523	5.40768454527571	-1	0.2540969466965672	0.2540969466965672
DECOY_sp|Q9NQX3|GEPH_HUMAN	0.28792400000000007	5.407221328532524	-1	0.25426944971537	0.25426944971537
DECOY_sp|Q86X59|CQ082_HUMAN	0.2880453937429999	5.405390653705847	-1	0.25444195273417286	0.2543980682994136
sp|Q8TDJ6|DMXL2_HUMAN	0.2881660697273293	5.40357156754803	1	0.2543980682994136	0.2543980682994136
DECOY_sp|Q5SW79|CE170_HUMAN	0.288257192004	5.402198482702448	-1	0.25457054156605724	0.25448275862068964
sp|Q13432|U119A_HUMAN	0.289204	5.387957045797254	1	0.2545266425245732	0.25448275862068964
sp|P23471|PTPRZ_HUMAN	0.289473	5.383919379740133	1	0.25448275862068964	0.25448275862068964
DECOY_sp|Q92643|GPI8_HUMAN	0.289508	5.383394308731408	-1	0.2546551724137931	0.2546551724137931
DECOY_sp|Q9UFE4|CCD39_HUMAN	0.289671	5.380949813940705	-1	0.25482758620689655	0.25482758620689655
DECOY_sp|Q8TBE9|NANP_HUMAN	0.28974359292307683	5.379861587773553	-1	0.255	0.2549560420617135
sp|P35790|CHKA_HUMAN	0.290084378592	5.374756578707508	1	0.2549560420617135	0.2549560420617135
DECOY_sp|P32242|OTX1_HUMAN	0.290157	5.373669476749917	-1	0.2551284261334253	0.2549965541006203
sp|Q92928|RAB1C_HUMAN	0.2902215116265413	5.372704001875172	1	0.25508445363667703	0.2549965541006203
sp|Q9P1A6|DLGP2_HUMAN	0.2903279999999999	5.371110776402669	1	0.2550404962950198	0.2549965541006203
sp|Q8WXI7|MUC16_HUMAN	0.2909459977300448	5.361876126094512	1	0.2549965541006203	0.2549965541006203
DECOY_sp|Q9UNY4|TTF2_HUMAN	0.2913915214719999	5.355230889129396	-1	0.2551688490696072	0.2551688490696072
DECOY_sp|O94827|PKHG5_HUMAN	0.29203564509	5.345641364929936	-1	0.2553411440385941	0.255297157622739
sp|Q8IZY2|ABCA7_HUMAN	0.2921578735099394	5.343824051748742	1	0.255297157622739	0.255297157622739
DECOY_sp|Q9UPP5|K1107_HUMAN	0.292235	5.342677713018251	-1	0.2554694229112834	0.2554694229112834
DECOY_sp|O15440|MRP5_HUMAN	0.29262900000000003	5.336826368030202	-1	0.25564168819982774	0.25564168819982774
DECOY_sp|Q6ZRI6|CO039_HUMAN	0.29287799999999997	5.3331324981870365	-1	0.2558139534883721	0.2558139534883721
DECOY_sp|O95479|G6PE_HUMAN	0.292918	5.332539398223802	-1	0.25598621877691646	0.2559421288322425
sp|O43663|PRC1_HUMAN	0.293052264735234	5.330549180011172	1	0.2559421288322425	0.2559421288322425
DECOY_sp|Q8N8Q3|ENDOV_HUMAN	0.293245	5.327693841260479	-1	0.2561143644505684	0.2561143644505684
DECOY_sp|O75343|GCYB2_HUMAN	0.29343685683199994	5.324853379587667	-1	0.25628660006889425	0.256198347107438
sp|Q7Z4N2|TRPM1_HUMAN	0.293514492184066	5.323704507359805	1	0.2562424659893232	0.256198347107438
sp|Q6PJP8|DCR1A_HUMAN	0.29392808600799997	5.317589133642226	1	0.256198347107438	0.256198347107438
DECOY_sp|P01871|IGHM_HUMAN	0.29432783696544046	5.3116866121411	-1	0.25654269972451793	0.25654269972451793
DECOY_sp|P02647|APOA1_HUMAN	0.29432783696544046	5.3116866121411	-1	0.25654269972451793	0.25654269972451793
DECOY_sp|O95219|SNX4_HUMAN	0.2944524265679473	5.309848623301116	-1	0.2568870523415978	0.25684283009123776
DECOY_sp|Q13596|SNX1_HUMAN	0.2944524265679473	5.309848623301116	-1	0.2568870523415978	0.25684283009123776
sp|Q9UM01|YLAT1_HUMAN	0.2950235788045719	5.301432730540279	1	0.25684283009123776	0.25684283009123776
DECOY_sp|Q15599|NHRF2_HUMAN	0.29516344791956495	5.2993742513390485	-1	0.2570149767601997	0.25692651867148514
sp|Q68CR1|SE1L3_HUMAN	0.29530578428000004	5.297280462408565	1	0.2569707401032702	0.25692651867148514
sp|Q9Y2T7|YBOX2_HUMAN	0.2954161812970038	5.295657200750616	1	0.25692651867148514	0.25692651867148514
DECOY_sp|Q9NYU1|UGGG2_HUMAN	0.29549099999999995	5.294557422272491	-1	0.25709860609189467	0.257010149664545
sp|Q9ULH0|KDIS_HUMAN	0.2955118683482008	5.294250722966643	1	0.25705437026841016	0.257010149664545
sp|Q12889|OVGP1_HUMAN	0.29565299999999994	5.292177098431613	1	0.257010149664545	0.257010149664545
DECOY_sp|O43252|PAPS1_HUMAN	0.29599573224	5.28714550690979	-1	0.25718217787717185	0.2571379428964568
sp|Q6K0P9|IFIX_HUMAN	0.29619095751082225	5.284282042992579	1	0.2571379428964568	0.2571379428964568
DECOY_sp|Q9UBF8|PI4KB_HUMAN	0.2962659999999999	5.283181860482466	-1	0.2573099415204678	0.2573099415204678
DECOY_sp|Q5JST6|EFHC2_HUMAN	0.29629057633499994	5.282821612461996	-1	0.25748194014447884	0.25748194014447884
DECOY_sp|Q14980|NUMA1_HUMAN	0.2969141241699127	5.273691425751963	-1	0.25765393876848985	0.25765393876848985
DECOY_sp|P07947|YES_HUMAN	0.29709764621442064	5.271007889238141	-1	0.2579979360165119	0.2579979360165119
DECOY_sp|P20936|RASA1_HUMAN	0.29709764621442064	5.271007889238141	-1	0.2579979360165119	0.2579979360165119
DECOY_sp|Q96PV0|SYGP1_HUMAN	0.297141	5.27037419400475	-1	0.2581699346405229	0.2581699346405229
DECOY_sp|P09228|CYTT_HUMAN	0.29725500000000005	5.268708315649443	-1	0.25834193326453386	0.25834193326453386
DECOY_sp|Q8N8A6|DDX51_HUMAN	0.297269	5.268503778145566	-1	0.2585139318885449	0.25842503438789544
sp|E9PAV3|NACAM_HUMAN	0.2976588954818377	5.262811341068411	1	0.258469475494411	0.25842503438789544
sp|Q9UJ04|TSYL4_HUMAN	0.29799244067	5.257947527591194	1	0.25842503438789544	0.25842503438789544
DECOY_sp|Q96RY7|IF140_HUMAN	0.29846394194108844	5.251081293986614	-1	0.2585969738651995	0.2585969738651995
DECOY_sp|Q9NZL9|MAT2B_HUMAN	0.29852100000000004	5.250251122286528	-1	0.25876891334250346	0.25876891334250346
DECOY_sp|Q8N1E6|FXL14_HUMAN	0.29856762854200003	5.249572813654845	-1	0.25894085281980744	0.25894085281980744
DECOY_sp|Q96P50|ACAP3_HUMAN	0.29874200000000006	5.247037158425348	-1	0.2591127922971114	0.2591127922971114
DECOY_sp|O14745|NHRF1_HUMAN	0.2989258206281301	5.244365698319291	-1	0.2592847317744154	0.2592847317744154
DECOY_sp|Q9H3S5|PIGM_HUMAN	0.29893400000000003	5.244246865912556	-1	0.2594566712517194	0.2594566712517194
DECOY_sp|Q5JU85|IQEC2_HUMAN	0.29911158479999994	5.241667661151687	-1	0.2596286107290234	0.2596286107290234
DECOY_sp|P31153|METK2_HUMAN	0.29911539882687505	5.241612283815958	-1	0.25980055020632736	0.2597112409762805
sp|Q5H9F3|BCORL_HUMAN	0.29919594852	5.240442916475371	1	0.2597558879147327	0.2597112409762805
sp|Q5VT97|SYDE2_HUMAN	0.2992781886152144	5.239249333743841	1	0.2597112409762805	0.2597112409762805
DECOY_sp|P36544|ACHA7_HUMAN	0.2995315146840253	5.2355747733696845	-1	0.2598831213475421	0.2598831213475421
DECOY_sp|Q16513|PKN2_HUMAN	0.29981512166399993	5.23146466585742	-1	0.2600550017188037	0.2600103110500086
sp|Q8IWZ8|SUGP1_HUMAN	0.2999510000000001	5.229496858393372	1	0.2600103110500086	0.2600103110500086
DECOY_sp|Q9P241|AT10D_HUMAN	0.299980686032	5.229067060128074	-1	0.26018216188348514	0.26013745704467356
sp|Q9Y615|ACL7A_HUMAN	0.30027099999999995	5.224866096862604	1	0.26013745704467356	0.26013745704467356
DECOY_sp|Q9Y4F4|CREC1_HUMAN	0.300751631796	5.217920076187737	-1	0.2603092783505155	0.2602645593540629
sp|Q02556|IRF8_HUMAN	0.301478	5.207443744929922	1	0.2602645593540629	0.2602645593540629
DECOY_sp|Q92564|DCNL4_HUMAN	0.30158700000000005	5.205873827954374	-1	0.26043635114241537	0.26043635114241537
DECOY_sp|P37173|TGFR2_HUMAN	0.30160020110957797	5.205683732109002	-1	0.2606081429307679	0.2606081429307679
DECOY_sp|Q9UPS8|ANR26_HUMAN	0.30166973454597523	5.204682588637929	-1	0.2607799347191204	0.2607799347191204
DECOY_sp|Q8IWB9|TEX2_HUMAN	0.301728	5.203843859428372	-1	0.26095172650747295	0.26095172650747295
DECOY_sp|Q86YH6|DLP1_HUMAN	0.3020116896599999	5.199762469217038	-1	0.2611235182958255	0.2610786671246994
sp|Q8IXF0|NPAS3_HUMAN	0.3020448539485637	5.1992855910940765	1	0.2610786671246994	0.2610786671246994
DECOY_sp|Q9H1Z9|TSN10_HUMAN	0.3020921119741101	5.198606145838446	-1	0.26125042940570253	0.26125042940570253
DECOY_sp|Q9HCE7|SMUF1_HUMAN	0.302271177672078	5.196032619347558	-1	0.2614221916867056	0.2614221916867056
DECOY_sp|P09543|CN37_HUMAN	0.302589	5.191468639074418	-1	0.2615939539677087	0.2615490297097716
sp|Q96JM2|ZN462_HUMAN	0.302590008412251	5.191454165741074	1	0.2615490297097716	0.2615490297097716
DECOY_sp|Q9Y3M8|STA13_HUMAN	0.30274200000000007	5.1892732432613435	-1	0.26172076249356	0.2616758241758242
sp|Q86XS8|GOLI_HUMAN	0.3028258506429708	5.188070541640367	1	0.2616758241758242	0.2616758241758242
DECOY_sp|Q9BQG2|NUD12_HUMAN	0.30290700000000004	5.18690690264865	-1	0.2618475274725275	0.2618475274725275
DECOY_sp|Q6ZNE9|RUFY4_HUMAN	0.303249691368	5.181996324638244	-1	0.2620192307692308	0.2620192307692308
DECOY_sp|Q06787|FMR1_HUMAN	0.30394494399599997	5.172050765364782	-1	0.2621909340659341	0.2621459227467811
sp|Q9Y2U5|M3K2_HUMAN	0.304125	5.169478780611109	1	0.2621459227467811	0.2621459227467811
DECOY_sp|Q9Y6W5|WASF2_HUMAN	0.30444017729824013	5.16498033808462	-1	0.2623175965665236	0.2623175965665236
DECOY_sp|P15170|ERF3A_HUMAN	0.304676853612202	5.161605380002426	-1	0.26248927038626607	0.26239917624849834
sp|Q2M329|CCD96_HUMAN	0.30574199999999996	5.146448978282435	1	0.26244421558530723	0.26239917624849834
sp|P23468|PTPRD_HUMAN	0.30579926071600866	5.1456356884960375	1	0.26239917624849834	0.26239917624849834
DECOY_sp|Q9NZ08|ERAP1_HUMAN	0.30581	5.145483172434653	-1	0.26257079114467136	0.2625621677242326
DECOY_sp|Q9H426|RIMS4_HUMAN	0.306075	5.14172141835015	-1	0.26274240604084437	0.2625621677242326
sp|P28329|CLAT_HUMAN	0.3060874112389483	5.141545316959713	1	0.26269732326698697	0.2625621677242326
sp|O75526|RMXL2_HUMAN	0.30652258576313024	5.135375194786338	1	0.26265225596157143	0.2625621677242326
sp|Q6T4R5|NHS_HUMAN	0.30746795472000005	5.122001410706357	1	0.26260720411663807	0.2625621677242326
sp|Q96DM1|PGBD4_HUMAN	0.307523543145	5.12121630241186	1	0.2625621677242326	0.2625621677242326
DECOY_sp|Q9H788|SH24A_HUMAN	0.30787	5.1163262830765355	-1	0.26273366489452926	0.2626435796331219
sp|Q3SY69|AL1L2_HUMAN	0.308084	5.113308556984433	1	0.2626886145404664	0.2626435796331219
sp|Q9H1R3|MYLK2_HUMAN	0.30813	5.112660160608997	1	0.2626435796331219	0.2626435796331219
DECOY_sp|P32121|ARRB2_HUMAN	0.308354613311614	5.109495496836177	-1	0.26298645636893536	0.26298645636893536
DECOY_sp|Q99683|M3K5_HUMAN	0.308354613311614	5.109495496836177	-1	0.26298645636893536	0.26298645636893536
DECOY_sp|P53779|MK10_HUMAN	0.30836420062770126	5.109360468736525	-1	0.2631578947368421	0.2631578947368421
DECOY_sp|E9PAV3|NACAM_HUMAN	0.30837500000000007	5.109208375021934	-1	0.2633293331047488	0.2632841960918752
sp|Q8WWF6|DNJB3_HUMAN	0.30846606374946917	5.107926084120522	1	0.2632841960918752	0.2632841960918752
DECOY_sp|Q6TFL4|KLH24_HUMAN	0.30849400000000005	5.1075327828301536	-1	0.26345560507370586	0.26345560507370586
DECOY_sp|Q6ICB4|SESQ2_HUMAN	0.30865999999999993	5.105196481494199	-1	0.2636270140555365	0.2636270140555365
DECOY_sp|Q8TEW8|PAR3L_HUMAN	0.3091486390232678	5.098326610718874	-1	0.26379842303736717	0.2637080191912269
sp|A6PVI3|NCB2L_HUMAN	0.309578	5.092299098046538	1	0.26375321336760926	0.2637080191912269
sp|Q8TD55|PKHO2_HUMAN	0.309901	5.0877702236095725	1	0.2637080191912269	0.2637080191912269
DECOY_sp|Q5JPB2|ZN831_HUMAN	0.30990376969199995	5.087731409388999	-1	0.26387936943111723	0.26383416138427274
sp|Q5TC84|OGRL1_HUMAN	0.31000399999999995	5.086327024021001	1	0.26383416138427274	0.26383416138427274
DECOY_sp|P20231|TRYB2_HUMAN	0.310021	5.086088872133764	-1	0.2640054822682885	0.2640054822682885
DECOY_sp|Q8IXT5|RB12B_HUMAN	0.310715499945	5.076370815609752	-1	0.26417680315230424	0.2641315519013361
sp|Q702N8|XIRP1_HUMAN	0.31078037122082847	5.075464188919673	1	0.2641315519013361	0.2641315519013361
DECOY_sp|O75636|FCN3_HUMAN	0.310855	5.074421427563367	-1	0.2643028434395341	0.2642575783524576
sp|Q96JI7|SPTCS_HUMAN	0.311020056143909	5.072116045687089	1	0.2642575783524576	0.2642575783524576
DECOY_sp|Q6P2E9|EDC4_HUMAN	0.31109107086440607	5.071124541113685	-1	0.2644288405548895	0.2644288405548895
DECOY_sp|Q16819|MEP1A_HUMAN	0.3112644078960001	5.068705366836398	-1	0.26460010275732143	0.26460010275732143
DECOY_sp|P46934|NEDD4_HUMAN	0.31127697568173285	5.068530017208623	-1	0.2652851515670491	0.26523972602739726
DECOY_sp|Q641Q2|FA21A_HUMAN	0.31127697568173285	5.068530017208623	-1	0.2652851515670491	0.26523972602739726
DECOY_sp|Q92888|ARHG1_HUMAN	0.31127697568173285	5.068530017208623	-1	0.2652851515670491	0.26523972602739726
DECOY_sp|Q9BTU6|P4K2A_HUMAN	0.31127697568173285	5.068530017208623	-1	0.2652851515670491	0.26523972602739726
sp|Q9H6Q3|SLAP2_HUMAN	0.311318625046	5.067948963019296	1	0.26523972602739726	0.26523972602739726
DECOY_sp|Q68DQ2|CRBG3_HUMAN	0.3132162988667233	5.041556466022556	-1	0.2654109589041096	0.26532009585758304
sp|Q9H2D6|TARA_HUMAN	0.3133686622815974	5.0394443632517945	1	0.26536551960280774	0.26532009585758304
sp|Q5SRD1|TI23B_HUMAN	0.3139020815851084	5.032058043447709	1	0.26532009585758304	0.26532009585758304
DECOY_sp|Q9HCJ0|TNR6C_HUMAN	0.31390399999999996	5.032031501589456	-1	0.265491270112975	0.265491270112975
DECOY_sp|P21359|NF1_HUMAN	0.31394114420955277	5.031517632033848	-1	0.265662444368367	0.265662444368367
DECOY_sp|Q8NCU7|C2C4A_HUMAN	0.313994	5.030786506267317	-1	0.265833618623759	0.265833618623759
DECOY_sp|Q9NRZ9|HELLS_HUMAN	0.314028452774	5.030310005798794	-1	0.26600479287915096	0.26600479287915096
DECOY_sp|Q969N2|PIGT_HUMAN	0.3140711629324798	5.029719373812602	-1	0.2663471413899349	0.2662559890485969
DECOY_sp|Q96S52|PIGS_HUMAN	0.3140711629324798	5.029719373812602	-1	0.2663471413899349	0.2662559890485969
sp|P11217|PYGM_HUMAN	0.3146592698922626	5.021594693709367	1	0.266301557419134	0.2662559890485969
sp|Q2TAC6|KIF19_HUMAN	0.31479291148800004	5.019750556531979	1	0.2662559890485969	0.2662559890485969
DECOY_sp|Q86Y38|XYLT1_HUMAN	0.314901842702	5.01824798007555	-1	0.26642710472279263	0.2663815226689478
sp|Q9UBN4|TRPC4_HUMAN	0.314989711394	5.017036314731983	1	0.2663815226689478	0.2663815226689478
DECOY_sp|Q15050|RRS1_HUMAN	0.31499999999999995	5.016894462103858	-1	0.2665526090675791	0.2665526090675791
DECOY_sp|P30533|AMRP_HUMAN	0.31503799999999993	5.016370582898721	-1	0.26672369546621044	0.26672369546621044
DECOY_sp|Q8NEZ3|WDR19_HUMAN	0.3150700510964342	5.01592876615608	-1	0.26706586826347306	0.2669629123226799
DECOY_sp|Q9P2L0|WDR35_HUMAN	0.3150700510964342	5.01592876615608	-1	0.26706586826347306	0.2669629123226799
sp|Q8N7Z5|ANR31_HUMAN	0.31568395908439284	5.007474854442418	1	0.26702018474170375	0.2669629123226799
DECOY_sp|Q99698|LYST_HUMAN	0.31575827869999995	5.006452540850676	-1	0.26719124187478616	0.2669629123226799
sp|Q6NXT1|ANR54_HUMAN	0.315856	5.005108688340551	1	0.26714554472379	0.2669629123226799
sp|A6NNZ2|TBB8L_HUMAN	0.3159799230170249	5.003405110522189	1	0.2670998632010944	0.2669629123226799
sp|Q8N196|SIX5_HUMAN	0.3161590000000001	5.000944507487297	1	0.2670541972986835	0.2669629123226799
sp|Q68DN1|CB016_HUMAN	0.31620395004300056	5.000327091312995	1	0.267008547008547	0.2669629123226799
sp|Q86YJ6|THNS2_HUMAN	0.31646299999999994	4.996770592174174	1	0.2669629123226799	0.2669629123226799
DECOY_sp|Q15762|CD226_HUMAN	0.317017	4.989174481663598	-1	0.2671338232780721	0.2671338232780721
DECOY_sp|Q0IIN9|ZNFS1_HUMAN	0.317164	4.987161135632003	-1	0.26730473423346435	0.2672590567327409
sp|Q8NHP1|ARK74_HUMAN	0.31718248228926804	4.9869080639600245	1	0.2672590567327409	0.2672590567327409
DECOY_sp|O75152|ZC11A_HUMAN	0.31747829161999996	4.982859653388062	-1	0.2674299384825701	0.2674299384825701
DECOY_sp|Q9BPU6|DPYL5_HUMAN	0.317936	4.976602939909714	-1	0.2676008202323992	0.2676008202323992
DECOY_sp|Q8N1G1|REXO1_HUMAN	0.317975	4.9760702400565755	-1	0.26777170198222827	0.26777170198222827
DECOY_sp|Q14571|ITPR2_HUMAN	0.31809612539373433	4.974416208340533	-1	0.2679425837320574	0.2678968050572356
sp|A8MW92|P20L1_HUMAN	0.31863297668682555	4.967092792191398	1	0.2678968050572356	0.2678968050572356
DECOY_sp|Q9P2A4|ABI3_HUMAN	0.31901934119818676	4.961829861559275	-1	0.26806765761148127	0.26806765761148127
DECOY_sp|Q9HCK0|ZBT26_HUMAN	0.31932547071399997	4.957664389633238	-1	0.268238510165727	0.268238510165727
DECOY_sp|A6NKX4|S22AV_HUMAN	0.3197749999999999	4.951554923923055	-1	0.2684093627199727	0.2684093627199727
DECOY_sp|O15063|K0355_HUMAN	0.3198079355793008	4.951107640558675	-1	0.2685802152742183	0.2685802152742183
DECOY_sp|O75970|MPDZ_HUMAN	0.3198122335067475	4.951049275727046	-1	0.2690927729369554	0.2690797336520403
DECOY_sp|Q8IY63|AMOL1_HUMAN	0.3198122335067475	4.951049275727046	-1	0.2690927729369554	0.2690797336520403
DECOY_sp|Q9Y2J4|AMOL2_HUMAN	0.3198122335067475	4.951049275727046	-1	0.2690927729369554	0.2690797336520403
DECOY_sp|Q12766|HMGX3_HUMAN	0.32049339568807383	4.9418091542995	-1	0.2692636254912011	0.2690797336520403
sp|O43182|RHG06_HUMAN	0.3205179849276205	4.941475962990344	1	0.2692176289716433	0.2690797336520403
sp|Q5JV73|FRPD3_HUMAN	0.3206530978766681	4.939645599436924	1	0.26917164816396244	0.2690797336520403
sp|Q9ULI0|ATD2B_HUMAN	0.32110479528860475	4.933532087535405	1	0.2691256830601093	0.2690797336520403
sp|Q8TBG4|AT2L1_HUMAN	0.32116723676436304	4.932687648198307	1	0.2690797336520403	0.2690797336520403
DECOY_sp|Q9NP73|ALG13_HUMAN	0.32188142369377687	4.923040864398133	-1	0.2692504695236469	0.2692504695236469
DECOY_sp|P48736|PK3CG_HUMAN	0.322079941872	4.9203632083553615	-1	0.26942120539525355	0.26942120539525355
DECOY_sp|O95864|FADS2_HUMAN	0.322253	4.918030309105238	-1	0.26959194126686015	0.26959194126686015
DECOY_sp|Q5T5P2|SKT_HUMAN	0.3231254862979376	4.906287859562376	-1	0.2697626771384668	0.2696571720961965
sp|P35243|RECO_HUMAN	0.323263006142	4.904439927211223	1	0.2697166268350973	0.2696571720961965
sp|A8TX70|CO6A5_HUMAN	0.32346868853811306	4.901677522541622	1	0.2696705922512374	0.2696571720961965
DECOY_sp|O95136|S1PR2_HUMAN	0.32374684001519216	4.897944618934197	-1	0.2698412698412698	0.2696571720961965
sp|Q5T7N3|KANK4_HUMAN	0.32413238019999996	4.892775816189674	1	0.2697952218430034	0.2696571720961965
sp|Q8WX94|NALP7_HUMAN	0.32414708548000004	4.892578789373368	1	0.2697491895580959	0.2696571720961965
sp|Q96CX6|LRC58_HUMAN	0.32415799999999995	4.892432558349882	1	0.26970317297850566	0.2696571720961965
sp|P11137|MTAP2_HUMAN	0.3245549999999999	4.887116958667438	1	0.2696571720961965	0.2696571720961965
DECOY_sp|Q8TB72|PUM2_HUMAN	0.325279	4.877439738485143	-1	0.26982773324236736	0.26982773324236736
DECOY_sp|O60883|ETBR2_HUMAN	0.32577815875	4.87078035596301	-1	0.2699982943885383	0.26993865030674846
DECOY_sp|P08254|MMP3_HUMAN	0.32581003724735297	4.870355404879247	-1	0.2701688555347092	0.26993865030674846
sp|P0C869|PA24B_HUMAN	0.326214	4.864974044475518	1	0.27012278308321963	0.26993865030674846
sp|P39059|COFA1_HUMAN	0.326311291310699	4.863678981119369	1	0.270076726342711	0.26993865030674846
sp|A2A3N6|PIPSL_HUMAN	0.3266378864780379	4.859334431937135	1	0.2700306853051483	0.26993865030674846
sp|Q14767|LTBP2_HUMAN	0.326651455768	4.85915401975608	1	0.26998465996250215	0.26993865030674846
sp|Q9UNH5|CC14A_HUMAN	0.326801	4.857166232111589	1	0.26993865030674846	0.26993865030674846
DECOY_sp|Q5T6X5|GPC6A_HUMAN	0.327155	4.852464378726637	-1	0.27010906612133606	0.27001703577512776
sp|Q9GZV7|HPLN2_HUMAN	0.32727700000000004	4.850845144722004	1	0.27006304310785484	0.27001703577512776
sp|Q6UVM3|KCNT2_HUMAN	0.32733999999999996	4.850009219213062	1	0.27001703577512776	0.27001703577512776
DECOY_sp|P42681|TXK_HUMAN	0.3282969925560001	4.837330957120608	-1	0.2701873935264055	0.2701873935264055
